min,CH1,CH2,CH40,CH41,CH42,
54.0649,6.93145,0.0274658,6.88879,27.2727,71225.3,
54.065,6.92859,0.0305176,6.8896,27.2727,81020.2,
54.065,6.92478,0.0244141,6.89048,27.2727,88776.1,
54.065,6.92002,0.0244141,6.89142,27.2727,94097.3,
54.0651,6.9143,0.0427246,6.89239,27.2727,96810.7,
54.0651,6.90859,0.0305176,6.89336,27.2727,96857.8,
54.0651,6.90192,0.0366211,6.8943,27.2727,94285.2,
54.0652,6.89525,0.0305176,6.8952,27.2727,89145.5,
54.0652,6.89049,0.0244141,6.89601,27.2727,81766.3,
54.0652,6.88477,0.0244141,6.89674,27.2727,72636,
54.0653,6.88096,0.0274658,6.89736,27.2727,62117.8,
54.0653,6.87811,0.0274658,6.89787,27.2727,50729.6,
54.0653,6.8762,0.0366211,6.89826,27.2727,39038.3,
54.0654,6.87525,0.0274658,6.89853,27.2727,27473.7,
54.0654,6.8743,0.0305176,6.8987,27.2727,16338.8,
54.0654,6.8743,0.0305176,6.89875,27.2727,5819.11,
54.0655,6.87525,0.0213623,6.89872,27.2727,-3828.04,
54.0655,6.8762,0.0305176,6.89859,27.2727,-12370.4,
54.0655,6.87811,0.0274658,6.8984,27.2727,-19689.7,
54.0656,6.88001,0.0335693,6.89814,27.2727,-25682.2,
54.0656,6.88192,0.0335693,6.89784,27.2727,-30348.3,
54.0656,6.88382,0.0274658,6.8975,27.2727,-33783,
54.0657,6.88573,0.0244141,6.89714,27.2727,-36078,
54.0657,6.88858,0.0396729,6.89676,27.2727,-37231.7,
54.0657,6.89144,0.0274658,6.89639,27.2727,-37156.7,
54.0658,6.89335,0.0305176,6.89603,27.2727,-35957.9,
54.0658,6.8962,0.0213623,6.8957,27.2727,-33825.2,
54.0658,6.89906,0.0244141,6.89539,27.2727,-30756.2,
54.0659,6.90097,0.0213623,6.89512,27.2727,-26842.2,
54.0659,6.90287,0.0305176,6.8949,27.2727,-22349.6,
54.0659,6.90478,0.0274658,6.89472,27.2727,-17434.8,
54.066,6.90573,0.0335693,6.8946,27.2727,-12242.1,
54.066,6.90573,0.0335693,6.89453,27.2727,-7084.72,
54.066,6.90573,0.0274658,6.89451,27.2727,-2249.18,
54.0661,6.90383,0.0244141,6.89453,27.2727,2003.69,
54.0661,6.90287,0.0213623,6.89458,27.2727,5437.41,
54.0661,6.90001,0.0305176,6.89466,27.2727,7928.68,
54.0662,6.89811,0.0274658,6.89475,27.2727,9368.25,
54.0662,6.89525,0.0366211,6.89485,27.2727,9750.15,
54.0662,6.89144,0.0305176,6.89494,27.2727,8982.88,
54.0663,6.88763,0.0305176,6.89501,27.2727,6897.12,
54.0663,6.88477,0.0183105,6.89505,27.2727,3612.85,
54.0663,6.88096,0.0335693,6.89504,27.2727,-665.597,
54.0664,6.87811,0.0274658,6.89498,27.2727,-5837.52,
54.0664,6.8743,0.0305176,6.89486,27.2727,-11807.4,
54.0664,6.87049,0.0213623,6.89468,27.2727,-18574.8,
54.0665,6.86763,0.0305176,6.89442,27.2727,-26046.4,
54.0665,6.86477,0.0244141,6.89408,27.2727,-33954,
54.0665,6.86287,0.0335693,6.89366,27.2727,-42050.7,
54.0666,6.86191,0.0274658,6.89316,27.2727,-50019.9,
54.0666,6.86096,0.0274658,6.89258,27.2727,-57572.3,
54.0666,6.86096,0.0335693,6.89193,27.2727,-64534.9,
54.0667,6.86191,0.0274658,6.89123,27.2727,-70661.6,
54.0667,6.86287,0.0305176,6.89047,27.2727,-75730.3,
54.0667,6.86477,-1.29395,6.88967,27.2727,-79631.9,
54.0668,6.86763,12.3352,6.88885,27.2727,-82180.9,
54.0668,6.87049,10.0433,6.88802,27.2727,-83212.8,
54.0668,6.8743,9.0271,6.88719,27.2727,-82672.6,
54.0669,6.87811,8.34045,6.88639,27.2727,-80516.2,
54.0669,6.88192,7.83997,6.88562,27.2727,-76799.1,
54.0669,6.88573,7.42188,6.8849,27.2727,-71668.1,
54.067,6.89049,7.08618,6.88425,27.2727,-65172.9,
54.067,6.8943,6.7688,6.88368,27.2727,-57363.9,
54.067,6.89811,6.5033,6.88319,27.2727,-48472.4,
54.0671,6.90192,6.24084,6.88281,27.2727,-38714.1,
54.0671,6.90573,6.01196,6.88252,27.2727,-28199.6,
54.0671,6.90859,5.79834,6.88235,27.2727,-17122.7,
54.0672,6.91145,5.60913,6.8823,27.2727,-5753.33,
54.0672,6.9124,5.41992,6.88235,27.2727,5570.88,
54.0672,6.91335,5.24902,6.88252,27.2727,16451,
54.0673,6.9143,5.09033,6.88278,27.2727,26703.7,
54.0673,6.91335,4.9408,6.88314,27.2727,36163.6,
54.0673,6.9124,4.79126,6.88359,27.2727,44502.4,
54.0674,6.91049,4.64478,6.8841,27.2727,51514,
54.0674,6.90859,4.52271,6.88468,27.2727,57104.9,
54.0674,6.90573,4.38843,6.88529,27.2727,61194.6,
54.0675,6.90287,4.27551,6.88593,27.2727,63715.5,
54.0675,6.89906,4.14734,6.88657,27.2727,64611.4,
54.0675,6.89525,4.04358,6.88721,27.2727,63837.1,
54.0676,6.89049,3.93372,6.88782,27.2727,61357.7,
54.0676,6.88668,3.83911,6.8884,27.2727,57237.6,
54.0676,6.88382,3.74146,6.88891,27.2727,51811.7,
54.0677,6.88001,3.65906,6.88937,27.2727,45391.6,
54.0677,6.87811,3.54919,6.88975,27.2727,38176.1,
54.0677,6.87525,3.4668,6.89005,27.2727,30440.1,
54.0678,6.8743,3.3905,6.89028,27.2727,22437,
54.0678,6.87334,3.30811,6.89042,27.2727,14489.8,
54.0678,6.87334,3.22876,6.89049,27.2727,6893.62,
54.0679,6.87334,3.15857,6.89049,27.2727,-172.609,
54.0679,6.8743,3.09143,6.89042,27.2727,-6547.32,
54.0679,6.8762,3.01514,6.8903,27.2727,-11995.3,
54.068,6.87811,2.94189,6.89014,27.2727,-16304.7,
54.068,6.88001,2.86865,6.88995,27.2727,-19466.1,
54.068,6.88287,2.82288,6.88973,27.2727,-21475.3,
54.0681,6.88573,2.75269,6.88951,27.2727,-22242.7,
54.0681,6.88858,2.71301,6.88929,27.2727,-21780.8,
54.0681,6.89239,2.63977,6.88909,27.2727,-20106.2,
54.0682,6.89525,2.59705,6.88892,27.2727,-17238.1,
54.0682,6.89811,2.53296,6.88878,27.2727,-13379,
54.0682,6.90192,2.49634,6.8887,27.2727,-8627.62,
54.0683,6.90478,2.43835,6.88867,27.2727,-2987.89,
54.0683,6.90668,2.39868,6.8887,27.2727,3263.39,
54.0683,6.90954,2.34375,6.8888,27.2727,9870.62,
54.0684,6.91145,2.30408,6.88897,27.2727,16778.6,
54.0684,6.91335,2.25525,6.88921,27.2727,23845.6,
54.0684,6.9143,2.22168,6.88951,27.2727,30851.4,
54.0685,6.91621,2.17285,6.88989,27.2727,37684.8,
54.0685,6.91621,2.13623,6.89033,27.2727,44244.7,
54.0685,6.91621,2.09656,6.89084,27.2727,50259.6,
54.0686,6.91621,2.05688,6.89139,27.2727,55573,
54.0686,6.91526,2.01721,6.89199,27.2727,60134.6,
54.0686,6.91335,1.98364,6.89263,27.2727,63721.1,
54.0687,6.91145,1.97144,6.89329,27.2727,66132,
54.0687,6.90859,1.92261,6.89397,27.2727,67278.1,
54.0687,6.90573,1.89209,6.89464,27.2727,67082.6,
54.0688,6.90192,1.85852,6.89529,27.2727,65480.4,
54.0688,6.89811,1.828,6.89591,27.2727,62417.2,
54.0688,6.89335,1.78528,6.89649,27.2727,57848.9,
54.0689,6.88954,1.77612,6.89701,27.2727,51830.7,
54.0689,6.88477,1.73645,6.89746,27.2727,44508.7,
54.0689,6.88096,1.71814,6.89782,27.2727,36021.3,
54.069,6.87715,1.67847,6.89808,27.2727,26589.8,
54.069,6.8743,1.6571,6.89825,27.2727,16510,
54.069,6.87239,1.63269,6.89831,27.2727,6145.18,
54.0691,6.87144,1.59912,6.89827,27.2727,-4081.39,
54.0691,6.87144,1.57166,6.89813,27.2727,-13782.9,
54.0691,6.87239,1.54419,6.8979,27.2727,-22607.3,
54.0692,6.87525,1.52283,6.8976,27.2727,-30145.9,
54.0692,6.87811,1.49841,6.89724,27.2727,-36029.7,
54.0692,6.88287,1.47095,6.89684,27.2727,-40017.2,
54.0693,6.88763,1.44958,6.89642,27.2727,-41894.7,
54.0693,6.89335,1.44043,6.89601,27.2727,-41564.5,
54.0693,6.89811,1.41296,6.89562,27.2727,-39125.5,
54.0694,6.90383,1.39771,6.89527,27.2727,-34766.4,
54.0694,6.90859,1.35803,6.89498,27.2727,-28667,
54.0694,6.91335,1.34277,6.89477,27.2727,-21088.1,
54.0695,6.91621,1.31226,6.89465,27.2727,-12454.3,
54.0695,6.91907,1.31226,6.89461,27.2727,-3247.77,
54.0695,6.92097,1.28784,6.89468,27.2727,6177.98,
54.0696,6.92097,1.27258,6.89483,27.2727,15408.8,
54.0696,6.92097,1.24207,6.89507,27.2727,23976.3,
54.0696,6.92002,1.22681,6.89539,27.2727,31634.8,
54.0697,6.91811,1.2085,6.89577,27.2727,38162.5,
54.0697,6.91526,1.19019,6.8962,27.2727,43271,
54.0697,6.9124,1.17493,6.89667,27.2727,46791.7,
54.0698,6.90859,1.15662,6.89716,27.2727,48666.4,
54.0698,6.90383,1.14746,6.89764,27.2727,48758,
54.0698,6.89906,1.1261,6.89811,27.2727,46947.8,
54.0699,6.89335,1.10779,6.89854,27.2727,43224.4,
54.0699,6.88858,1.08643,6.89892,27.2727,37674.6,
54.0699,6.88287,1.08643,6.89923,27.2727,30474.7,
54.07,6.87811,1.06201,6.89944,27.2727,21792.1,
54.07,6.87239,1.05896,6.89956,27.2727,11785.9,
54.07,6.86763,1.03149,6.89957,27.2727,606.24,
54.0701,6.86382,1.02234,6.89945,27.2727,-11424.7,
54.0701,6.86096,1.00098,6.89922,27.2727,-23829.2,
54.0701,6.85905,0.997925,6.89885,27.2727,-36168.7,
54.0702,6.8581,0.982666,6.89837,27.2727,-48042.1,
54.0702,6.8581,0.967407,6.89778,27.2727,-59084.3,
54.0702,6.86001,0.949097,6.89709,27.2727,-68874.1,
54.0703,6.86191,0.939941,6.89632,27.2727,-77031.4,
54.0703,6.86477,0.921631,6.89549,27.2727,-83394,
54.0703,6.86858,0.918579,6.89461,27.2727,-87820.5,
54.0704,6.87334,0.912476,6.89371,27.2727,-90099.1,
54.0704,6.87811,0.897217,6.89281,27.2727,-90133.6,
54.0704,6.88287,0.891113,6.89193,27.2727,-88024.9,
54.0705,6.88763,0.872803,6.89109,27.2727,-83963.1,
54.0705,6.89144,0.860596,6.89031,27.2727,-78219.7,
54.0705,6.8962,0.842285,6.8896,27.2727,-71049.4,
54.0706,6.90001,0.85144,6.88897,27.2727,-62600.6,
54.0706,6.90383,0.830078,6.88844,27.2727,-53103.9,
54.0706,6.90764,0.827026,6.88801,27.2727,-42774.3,
54.0707,6.90954,0.811768,6.88769,27.2727,-31901.7,
54.0707,6.91145,0.796509,6.88748,27.2727,-20933.2,
54.0707,6.9124,0.78125,6.88738,27.2727,-10188.4,
54.0708,6.91335,0.784302,6.88738,27.2727,131.084,
54.0708,6.91335,0.765991,6.88748,27.2727,9842.52,
54.0708,6.9124,0.762939,6.88767,27.2727,18690.9,
54.0709,6.91145,0.750732,6.88793,27.2727,26446.3,
54.0709,6.90859,0.744629,6.88826,27.2727,32902.4,
54.0709,6.90668,0.741577,6.88864,27.2727,37875.2,
54.071,6.90287,0.732422,6.88905,27.2727,41292.2,
54.071,6.89906,0.714111,6.88948,27.2727,43002.8,
54.071,6.89525,0.701904,6.88991,27.2727,42965.6,
54.0711,6.89049,0.704956,6.89033,27.2727,41239.5,
54.0711,6.88668,0.689697,6.8907,27.2727,37884.5,
54.0711,6.88192,0.686646,6.89103,27.2727,33051.9,
54.0712,6.87811,0.671387,6.8913,27.2727,26885.6,
54.0712,6.87525,0.67749,6.8915,27.2727,19702.3,
54.0712,6.87239,0.668335,6.89162,27.2727,11885.6,
54.0713,6.87144,0.662231,6.89166,27.2727,3788.76,
54.0713,6.87049,0.643921,6.89162,27.2727,-4173.78,
54.0713,6.87049,0.637817,6.8915,27.2727,-11713.4,
54.0714,6.87239,0.631714,6.89131,27.2727,-18477.6,
54.0714,6.8743,0.62561,6.89107,27.2727,-24056.9,
54.0714,6.87811,0.619507,6.89079,27.2727,-28171,
54.0715,6.88287,0.616455,6.89049,27.2727,-30478.9,
54.0715,6.88763,0.6073,6.89018,27.2727,-30765.7,
54.0715,6.89335,0.595093,6.88989,27.2727,-29022.1,
54.0716,6.90001,0.588989,6.88964,27.2727,-25157.5,
54.0716,6.90668,0.588989,6.88945,27.2727,-19096.7,
54.0716,6.91335,0.585938,6.88934,27.2727,-10959.6,
54.0717,6.91907,0.579834,6.88933,27.2727,-1043.33,
54.0717,6.92478,0.576782,6.88943,27.2727,10283.3,
54.0717,6.92954,0.558472,6.88966,27.2727,22677.6,
54.0718,6.93335,0.564575,6.89001,27.2727,35731.9,
54.0718,6.93621,0.543213,6.8905,27.2727,48981,
54.0718,6.93812,0.558472,6.89112,27.2727,61998.1,
54.0719,6.94002,0.537109,6.89187,27.2727,74483.9,
54.0719,6.94097,0.543213,6.89273,27.2727,86256.4,
54.0719,6.94097,0.524902,6.8937,27.2727,97061.8,
54.072,6.94002,0.521851,6.89477,27.2727,106582,
54.072,6.93907,0.515747,6.89591,27.2727,114619,
54.072,6.93621,0.512695,6.89712,27.2727,121000,
54.0721,6.93431,0.506592,6.89838,27.2727,125572,
54.0721,6.9305,0.50354,6.89966,27.2727,128290,
54.0721,6.92669,0.500488,6.90095,27.2727,129032,
54.0722,6.92192,0.494385,6.90223,27.2727,127694,
54.0722,6.91811,0.476074,6.90347,27.2727,124368,
54.0722,6.91335,0.473022,6.90466,27.2727,119234,
54.0723,6.90954,0.473022,6.90579,27.2727,112467,
54.0723,6.90764,0.476074,6.90683,27.2727,104501,
54.0723,6.90668,0.473022,6.90779,27.2727,96006.9,
54.0724,6.90668,0.45166,6.90867,27.2727,87512.7,
54.0724,6.90859,0.448608,6.90946,27.2727,79500.1,
54.0724,6.91145,0.439453,6.91019,27.2727,72498.3,
54.0725,6.91526,0.454712,6.91086,27.2727,66897.8,
54.0725,6.91716,0.442505,6.91149,27.2727,62690.6,
54.0725,6.91907,0.445557,6.91208,27.2727,59504.2,
54.0726,6.92002,0.43335,6.91265,27.2727,56993.7,
54.0726,6.91907,0.430298,6.9132,27.2727,54751.4,
54.0726,6.91716,0.43335,6.91372,27.2727,52222.8,
54.0727,6.9143,0.427246,6.91421,27.2727,48992.1,
54.0727,6.90954,0.421143,6.91466,27.2727,44681.1,
54.0727,6.90573,0.408936,6.91505,27.2727,39038.2,
54.0728,6.90287,0.415039,6.91537,27.2727,32287.7,
54.0728,6.90287,0.405884,6.91562,27.2727,25089.4,
54.0728,6.90383,0.396729,6.9158,27.2727,18228.5,
54.0729,6.90859,0.393677,6.91593,27.2727,12512,
54.0729,6.91526,0.393677,6.91602,27.2727,8854.12,
54.0729,6.92383,0.384521,6.9161,27.2727,7993.46,
54.073,6.93335,0.387573,6.9162,27.2727,10325.3,
54.073,6.94383,0.375366,6.91636,27.2727,16019.3,
54.073,6.95336,0.372314,6.91661,27.2727,24948.1,
54.0731,6.96288,0.366211,6.91698,27.2727,36712.7,
54.0731,6.96955,0.375366,6.91748,27.2727,50667.7,
54.0731,6.97336,0.372314,6.91814,27.2727,65764.2,
54.0732,6.97431,0.372314,6.91895,27.2727,80768.2,
54.0732,6.97146,0.357056,6.91989,27.2727,94461.1,
54.0732,6.96574,0.357056,6.92095,27.2727,105643,
54.0733,6.95812,0.354004,6.92208,27.2727,113405,
54.0733,6.9486,0.3479,6.92326,27.2727,117199,
54.0733,6.93907,0.3479,6.92442,27.2727,116807,
54.0734,6.92859,0.344849,6.92555,27.2727,112319,
54.0734,6.91811,0.344849,6.92659,27.2727,103918,
54.0734,6.90859,0.338745,6.92751,27.2727,91969.1,
54.0735,6.90001,0.338745,6.92828,27.2727,77089.6,
54.0735,6.89239,0.326538,6.92888,27.2727,59944.5,
54.0735,6.88668,0.338745,6.92929,27.2727,41241.3,
54.0736,6.88287,0.326538,6.92951,27.2727,21813,
54.0736,6.88001,0.32959,6.92953,27.2727,2424.58,
54.0736,6.87811,0.311279,6.92937,27.2727,-16404.1,
54.0737,6.87715,0.323486,6.92902,27.2727,-34289.5,
54.0737,6.87811,0.305176,6.92852,27.2727,-50794.5,
54.0737,6.88096,0.323486,6.92786,27.2727,-65344,
54.0738,6.88287,0.305176,6.92709,27.2727,-77599.5,
54.0738,6.88573,0.314331,6.92621,27.2727,-87619.7,
54.0738,6.88573,0.305176,6.92525,27.2727,-95736.8,
54.0739,6.88382,0.299072,6.92423,27.2727,-102712,
54.0739,6.87906,0.296021,6.92313,27.2727,-109516,
54.0739,6.86953,0.296021,6.92196,27.2727,-117307,
54.074,6.8562,0.302124,6.92068,27.2727,-127502,
54.074,6.84,0.296021,6.91927,27.2727,-141297,
54.074,6.82095,0.299072,6.91768,27.2727,-159504,
54.0741,6.8,0.289917,6.91585,27.2727,-182670,
54.0741,6.77999,0.283813,6.91374,27.2727,-210824,
54.0741,6.75999,0.274658,6.91131,27.2727,-243436,
54.0742,6.74189,0.289917,6.90851,27.2727,-279734,
54.0742,6.72665,0.280762,6.90532,27.2727,-318637,
54.0742,6.71427,0.286865,6.90173,27.2727,-358787,
54.0743,6.70379,0.27771,6.89775,27.2727,-398937,
54.0743,6.69426,0.274658,6.89336,27.2727,-438214,
54.0743,6.68569,0.268555,6.8886,27.2727,-476095,
54.0744,6.67712,0.27771,6.88348,27.2727,-512285,
54.0744,6.66854,0.259399,6.87801,27.2727,-546701,
54.0744,6.65902,0.268555,6.87222,27.2727,-579455,
54.0745,6.64854,0.259399,6.86611,27.2727,-610833,
54.0745,6.63901,0.265503,6.8597,27.2727,-641013,
54.0745,6.62854,0.262451,6.853,27.2727,-669985,
54.0746,6.61806,0.262451,6.84602,27.2727,-697831,
54.0746,6.60758,0.259399,6.83877,27.2727,-724631,
54.0746,6.59805,0.256348,6.83127,27.2727,-750284,
54.0747,6.58853,0.256348,6.82353,27.2727,-774609,
54.0747,6.57996,0.253296,6.81555,27.2727,-797449,
54.0747,6.57329,0.247192,6.80737,27.2727,-818482,
54.0748,6.56662,0.238037,6.79899,27.2727,-837334,
54.0748,6.5609,0.259399,6.79045,27.2727,-853848,
54.0748,6.55519,0.250244,6.78177,27.2727,-867981,
54.0749,6.54947,0.256348,6.77298,27.2727,-879792,
54.0749,6.54376,0.234985,6.76408,27.2727,-889434,
54.0749,6.53709,0.238037,6.75511,27.2727,-897144,
54.075,6.52947,0.228882,6.74608,27.2727,-903329,
54.075,6.5209,0.238037,6.73699,27.2727,-908453,
54.075,6.51137,0.234985,6.72786,27.2727,-912949,
54.0751,6.50185,0.234985,6.71869,27.2727,-917122,
54.0751,6.49041,0.231934,6.70948,27.2727,-921254,
54.0751,6.47994,0.231934,6.70022,27.2727,-925603,
54.0752,6.46946,0.22583,6.69092,27.2727,-930134,
54.0752,6.45898,0.222778,6.68158,27.2727,-934724,
54.0752,6.4485,0.222778,6.67218,27.2727,-939351,
54.0753,6.43802,0.219727,6.66274,27.2727,-943995,
54.0753,6.4285,0.22583,6.65326,27.2727,-948546,
54.0753,6.41897,0.219727,6.64373,27.2727,-952815,
54.0754,6.40849,0.219727,6.63416,27.2727,-956810,
54.0754,6.39897,0.213623,6.62455,27.2727,-960630,
54.0754,6.38849,0.22583,6.61491,27.2727,-964274,
54.0755,6.37801,0.210571,6.60523,27.2727,-967834,
54.0755,6.36658,0.216675,6.59552,27.2727,-971483,
54.0755,6.35515,0.210571,6.58576,27.2727,-975380,
54.0756,6.34277,0.20752,6.57597,27.2727,-979670,
54.0756,6.33039,0.198364,6.56612,27.2727,-984482,
54.0756,6.318,0.210571,6.55622,27.2727,-989845,
54.0757,6.30752,0.20752,6.54627,27.2727,-995510,
54.0757,6.29705,0.216675,6.53626,27.2727,-1.00107E+06,
54.0757,6.28847,0.201416,6.5262,27.2727,-1.00616E+06,
54.0758,6.28085,0.204468,6.51609,27.2727,-1.01034E+06,
54.0758,6.27514,0.198364,6.50596,27.2727,-1.01313E+06,
54.0758,6.26942,0.192261,6.49582,27.2727,-1.0142E+06,
54.0759,6.26561,0.201416,6.48569,27.2727,-1.01333E+06,
54.0759,6.26085,0.195312,6.47558,27.2727,-1.01041E+06,
54.0759,6.25704,0.20752,6.46553,27.2727,-1.00554E+06,
54.076,6.25323,0.195312,6.45554,27.2727,-998815,
54.076,6.24847,0.186157,6.44564,27.2727,-990418,
54.076,6.2437,0.183105,6.43583,27.2727,-980702,
54.0761,6.23894,0.198364,6.42613,27.2727,-969905,
54.0761,6.23322,0.186157,6.41655,27.2727,-958252,
54.0761,6.22751,0.195312,6.40709,27.2727,-946039,
54.0762,6.22084,0.186157,6.39775,27.2727,-933538,
54.0762,6.21417,0.183105,6.38854,27.2727,-921003,
54.0762,6.20655,0.180054,6.37945,27.2727,-908663,
54.0763,6.19798,0.186157,6.37049,27.2727,-896819,
54.0763,6.18941,0.183105,6.36163,27.2727,-885742,
54.0763,6.18083,0.180054,6.35287,27.2727,-875500,
54.0764,6.17131,0.183105,6.34421,27.2727,-866150,
54.0764,6.16178,0.183105,6.33563,27.2727,-857832,
54.0764,6.1513,0.183105,6.32713,27.2727,-850669,
54.0765,6.14178,0.183105,6.31868,27.2727,-844680,
54.0765,6.13225,0.177002,6.31028,27.2727,-839698,
54.0765,6.12273,0.177002,6.30193,27.2727,-835566,
54.0766,6.1132,0.180054,6.29361,27.2727,-832227,
54.0766,6.10368,0.167847,6.28531,27.2727,-829627,
54.0766,6.0951,0.167847,6.27703,27.2727,-827623,
54.0767,6.08558,0.164795,6.26877,27.2727,-826081,
54.0767,6.077,0.183105,6.26052,27.2727,-824969,
54.0767,6.06748,0.17395,6.25228,27.2727,-824253,
54.0768,6.05891,0.177002,6.24404,27.2727,-823903,
54.0768,6.04938,0.164795,6.2358,27.2727,-823888,
54.0768,6.04081,0.167847,6.22756,27.2727,-824182,
54.0769,6.03223,0.161743,6.21931,27.2727,-824665,
54.0769,6.02461,0.164795,6.21106,27.2727,-825141,
54.0769,6.01699,0.164795,6.20281,27.2727,-825428,
54.077,6.01033,0.164795,6.19455,27.2727,-825361,
54.077,6.00461,0.164795,6.18631,27.2727,-824700,
54.077,5.9989,0.164795,6.17807,27.2727,-823229,
54.0771,5.99318,0.161743,6.16987,27.2727,-820932,
54.0771,5.98937,0.152588,6.16169,27.2727,-817708,
54.0771,5.98556,0.161743,6.15356,27.2727,-813288,
54.0772,5.9827,0.15564,6.14548,27.2727,-807520,
54.0772,5.9808,0.170898,6.13748,27.2727,-800271,
54.0772,5.97889,0.15564,6.12956,27.2727,-791425,
54.0773,5.97699,0.152588,6.12175,27.2727,-781060,
54.0773,5.97508,0.149536,6.11406,27.2727,-769345,
54.0773,5.97222,0.167847,6.10649,27.2727,-756529,
54.0774,5.97032,0.15564,6.09907,27.2727,-742844,
54.0774,5.96651,0.161743,6.09178,27.2727,-728505,
54.0774,5.96175,0.146484,6.08464,27.2727,-713983,
54.0775,5.95603,0.146484,6.07764,27.2727,-699797,
54.0775,5.94936,0.146484,6.07078,27.2727,-686333,
54.0775,5.94269,0.15564,6.06404,27.2727,-673851,
54.0776,5.93507,0.146484,6.05742,27.2727,-662493,
54.0776,5.9265,0.149536,6.05089,27.2727,-652477,
54.0776,5.91793,0.152588,6.04445,27.2727,-643996,
54.0777,5.90935,0.149536,6.03808,27.2727,-637043,
54.0777,5.90078,0.146484,6.03177,27.2727,-631514,
54.0777,5.89221,0.140381,6.02549,27.2727,-627307,
54.0778,5.88364,0.146484,6.01925,27.2727,-624328,
54.0778,5.87506,0.146484,6.01302,27.2727,-622482,
54.0778,5.86649,0.152588,6.00681,27.2727,-621681,
54.0779,5.85792,0.143433,6.00059,27.2727,-621838,
54.0779,5.84934,0.143433,5.99436,27.2727,-622872,
54.0779,5.84077,0.137329,5.98811,27.2727,-624703,
54.078,5.8322,0.152588,5.98184,27.2727,-627258,
54.078,5.82458,0.140381,5.97554,27.2727,-630374,
54.078,5.81696,0.149536,5.9692,27.2727,-633814,
54.0781,5.81029,0.143433,5.96283,27.2727,-637355,
54.0781,5.80553,0.143433,5.95642,27.2727,-640616,
54.0781,5.80172,0.140381,5.94999,27.2727,-643069,
54.0782,5.79981,0.143433,5.94355,27.2727,-644234,
54.0782,5.79886,0.140381,5.93711,27.2727,-643675,
54.0782,5.79981,0.140381,5.9307,27.2727,-641001,
54.0783,5.80076,0.137329,5.92434,27.2727,-635952,
54.0783,5.80362,0.146484,5.91806,27.2727,-628389,
54.0783,5.80648,0.137329,5.91187,27.2727,-618196,
54.0784,5.80934,0.134277,5.90582,27.2727,-605453,
54.0784,5.81315,0.146484,5.89992,27.2727,-590336,
54.0784,5.816,0.137329,5.89419,27.2727,-573014,
54.0785,5.81886,0.146484,5.88865,27.2727,-553830,
54.0785,5.82077,0.131226,5.88332,27.2727,-533195,
54.0785,5.82267,0.137329,5.8782,27.2727,-511490,
54.0786,5.82362,0.128174,5.87331,27.2727,-489067,
54.0786,5.82362,0.146484,5.86865,27.2727,-466344,
54.0786,5.82362,0.140381,5.86421,27.2727,-443701,
54.0787,5.82267,0.140381,5.86,27.2727,-421396,
54.0787,5.82077,0.134277,5.856,27.2727,-399756,
54.0787,5.81791,0.137329,5.85221,27.2727,-379165,
54.0788,5.8141,0.137329,5.84861,27.2727,-359973,
54.0788,5.80934,0.134277,5.84518,27.2727,-342492,
54.0788,5.80457,0.134277,5.84191,27.2727,-326913,
54.0789,5.79886,0.134277,5.83878,27.2727,-313313,
54.0789,5.79219,0.134277,5.83576,27.2727,-301845,
54.0789,5.78552,0.134277,5.83283,27.2727,-292642,
54.079,5.7779,0.134277,5.82998,27.2727,-285725,
54.079,5.77028,0.128174,5.82717,27.2727,-281106,
54.079,5.76171,0.137329,5.82438,27.2727,-278788,
54.0791,5.75409,0.134277,5.82159,27.2727,-278672,
54.0791,5.74647,0.137329,5.81879,27.2727,-280483,
54.0791,5.7398,0.12207,5.81595,27.2727,-283870,
54.0792,5.73313,0.12207,5.81306,27.2727,-288505,
54.0792,5.72837,0.12207,5.81012,27.2727,-293996,
54.0792,5.72456,0.140381,5.80713,27.2727,-299799,
54.0793,5.7217,0.131226,5.80407,27.2727,-305415,
54.0793,5.7198,0.137329,5.80097,27.2727,-310480,
54.0793,5.7198,0.125122,5.79782,27.2727,-314570,
54.0794,5.72075,0.128174,5.79465,27.2727,-317214,
54.0794,5.72265,0.125122,5.79147,27.2727,-318074,
